group3_4,339,27,2,18,5.4,1,0,1.8667,0.86667,1.3827,0.2716
person1,211,54,1,0,2.6053,1,0,1.7105,0.97368,1.2626,0.9596
person10,72,214,0,54,1.8889,0,1,1.2037,0.5,1.1667,0.47059
person11,129,110,1,0,2,1,0,2.2439,0.60976,1.1951,0.53659
person12_1,193,7,0,0,2.5,1,0,1.4412,0.91176,1.1765,0.94118
person12_2,23,280,14,23,2.2973,0,1,1.027,0.43243,1.1529,0.30588
person13,1,284,9,0,1.9744,0,1,1,0.89744,1.3896,0.92208
person14_1,113,157,0,12,2.9545,0,1,1.1818,0.54545,1.0308,0.23077
person14_2,293,17,12,0,2.7391,1,0,1.2174,0.82609,1.0317,0.74603
person14_3,323,35,12,0,2.6364,1,0,1.5909,0.63636,1.2414,0.86207
person15,10,436,0,0,2.7931,0,1,1.0345,0.51724,1.0247,0.81481
person16,26,321,0,35,2.1515,0,1,1.0606,0.57576,1.2535,0.33803
person17_1,92,389,1,18,3.08,0,1,1.24,0.76,1.1299,0.42857
person17_2,248,28,6,0,3.1923,1,0,2.9231,0.84615,1.4217,0.86747
person18,444,20,0,0,3.6829,1,0,1.9024,0.70732,1.3907,0.20861
person19_1,94,289,0,31,2.1692,0,1,1.1692,0.24615,1.1312,0.070922
person19_2,148,342,0,26,2.2698,0,1,1,0.33333,1.021,0.18182
person19_3,316,136,14,56,2.7143,1,0,2.4762,0.90476,2.2807,0.26316
person1_s,186,347,0,0,1.8261,0,1,2.1159,0.44928,1.5714,0.33333
person20,192,402,0,0,2.3043,0,1,2.8406,0.97101,3.5283,0.91824
person21,98,55,9,0,2.5,1,0,4.6667,0.5,4.6,0.86667
person22,53,13,0,0,2.7647,1,0,1.1765,0.64706,0.97872,0.65957
person23,44,88,0,0,2.3542,0,1,1.9167,0.79167,1.5221,0.88496
person2_1,36,357,3,0,2.22,0,1,1.04,0.58,1,0.79279
person2_2,68,397,13,0,2.7105,0,1,1.5789,0.68421,1.2039,0.91262
person2_s,19,64,0,0,2.3803,0,1,1.1972,0.71831,1.3669,0.76331
person3,6,208,0,0,2.0612,0,1,1.1633,0.55102,1.198,0.61386
person3_s,64,104,0,0,2.0614,0,1,1.3246,0.39474,1.5277,0.28085
person4_1,71,429,0,0,2.2963,0,1,2.7778,0.77778,3.4677,0.82258
person4_2,297,116,1,0,2.7067,1,0,1.4267,0.33333,1.3842,0.30542
person5_1,11,281,0,0,2.25,0,1,1.0294,0.47059,1.0523,0.73856
person5_2,381,20,7,0,3,1,0,1.439,0.78049,1.122,0.72358
person6,274,26,0,0,2.8788,1,0,1.7273,0.81818,1.1474,0.83158
person7_1,393,0,1,22,3.4839,1,0,3.5806,0.96774,1.5463,0.38889
person7_2,243,29,0,0,2.4118,1,0,2.4314,0.43137,1.1951,0.13008
person8_1,42,290,0,26,1.9106,0,1,1.4715,0.20325,1.0851,0.41277
person8_2,107,43,0,0,2.5125,1,0,2.2875,0.55,1.2537,0.46766
person9,20,188,0,12,1.3226,0,1,2.0968,0.58065,1.5854,0.57317
truck1,101,53,0,0,0.50968,1,0,1.3774,0.19677,1.1614,0.20886
truck2,1,124,3,0,0.37778,0,1,1.5556,0.46667,2.0588,0.94118
truck3,51,114,13,0,0.51724,0,1,1.0345,0.75862,1.0667,0.8
truck4_1,56,135,1,0,0.72727,0,1,1.9091,0.81818,1.75,0.875
truck4_2,172,51,5,0,0.57143,1,0,3.4762,0.61905,3.25,0.91667
uav1_1,356,158,0,4,0.43333,1,0,4.5,0.5,3.4615,0.69231
uav1_2,167,97,0,10,0.42045,1,0,1.6136,0.22727,2.2162,0.2973
uav1_3,291,13,0,28,0.90909,1,0,2.1364,0.31818,1.3,0.3
uav2,28,0,11,5,0.75,1,0,11.625,1,6.3333,1
uav3,9,74,5,0,0.65789,0,1,1,0.26316,1,0.36
uav4,24,0,28,0,0.69231,1,0,3.2308,1,1.8889,1
uav5,1,41,4,0,0.66667,0,1,8,0.8,7.6,0.9
uav6,20,0,15,1,0.88889,1,0,5.1111,1,4.875,0.875
uav7,33,85,1,5,0.62857,0,1,1,0.34286,1,0.31818
uav8,18,82,0,0,0.59184,0,1,1.0612,0.18367,0.86207,0.27586
wakeboard1,127,12,1,0,2.5676,1,0,1.6081,0.18919,1.0579,0.17895
wakeboard10,35,121,0,0,0.9,0,1,4.8,0.6,5.4444,0.77778
wakeboard2,240,4,0,0,2.3684,1,0,4.6316,0.94737,2.0222,0.75556
wakeboard3,270,0,4,0,2.8947,1,0,4.3158,0.63158,1.4364,0.38182
wakeboard4,37,193,2,0,1.18,0,1,1.24,0.42,1.4746,0.52542
wakeboard5,114,444,0,0,1.2222,0,1,1.2593,0.012346,1.3232,0.040404
wakeboard6,388,0,0,0,3.3636,1,0,9.1818,1,3.2973,0.40541
wakeboard7,46,17,3,0,3.4545,1,0,4.0909,1,1.7368,1
wakeboard8,397,116,1,0,1.8214,1,0,1.9286,0.28571,1.0588,0.23529
wakeboard9,58,59,1,0,1.7368,0,1,1.1053,0.63158,1.1818,0.57576
